comparison,control,candidate,split,pathway,metric,control_value,candidate_value,delta_candidate_better
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Complement,ccc,0.16981278067562486,0.17969066002354325,0.009877879347918395
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Complement,z_rmse,1.3397187323692878,1.3321445280015278,0.007574204367760018
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Complement,ssim,0.24180364531264217,0.2530799388217484,0.011276293509106222
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Complement,abs_moran_delta,0.09503945760145999,0.09097256589292002,0.004066891708539966
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Coagulation,pcc,0.4286053217271615,0.4320523744507945,0.003447052723632993
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Coagulation,ccc,0.3916308168673301,0.3961612221547233,0.0045304052873932354
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Coagulation,z_rmse,0.7103173336328013,0.7157926269208698,-0.005475293288068506
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Coagulation,ssim,0.18454642246845993,0.17460018174799932,-0.009946240720460603
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Coagulation,abs_moran_delta,0.028804404101013092,0.040657909736734,-0.011853505635720907
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Oxidative_Phosphorylation,pcc,0.7854307027829281,0.7820776602628036,-0.003353042520124583
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Oxidative_Phosphorylation,ccc,0.7563415015008274,0.7467250237996377,-0.009616477701189674
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Oxidative_Phosphorylation,z_rmse,0.3950025455142476,0.39952502741117274,-0.004522481896925112
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Oxidative_Phosphorylation,ssim,0.5332815177251108,0.5309350987157676,-0.0023464190093431814
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Oxidative_Phosphorylation,abs_moran_delta,0.10351264185276632,0.1106136031561632,-0.00710096130339688
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Reactive_Oxygen_Species,pcc,0.28059080737993636,0.26706024169958664,-0.013530565680349715
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Reactive_Oxygen_Species,ccc,0.15018356441329508,0.13921134463791082,-0.010972219775384262
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Reactive_Oxygen_Species,z_rmse,0.9028781937789014,0.9106187265827375,-0.00774053280383602
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Reactive_Oxygen_Species,ssim,0.10428250338429625,0.09968680928720265,-0.0045956940970935944
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Reactive_Oxygen_Species,abs_moran_delta,0.01266294356731651,0.0016527525253851594,0.01101019104193135
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Wound_Healing,pcc,0.6335773352404949,0.6344912154899494,0.0009138802494544906
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Wound_Healing,ccc,0.6027300109767235,0.6114976276699249,0.008767616693201363
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Wound_Healing,z_rmse,0.5109543326355832,0.5082442416931654,0.002710090942417809
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Wound_Healing,ssim,0.6433471295407813,0.646145821696925,0.0027986921561437006
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Wound_Healing,abs_moran_delta,0.1863335482543828,0.18077087953522464,0.00556266871915817
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Fibrosis,pcc,0.7206142801746659,0.7202696948452175,-0.00034458532944836584
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Fibrosis,ccc,0.6963613617878587,0.7036119590921718,0.0072505973043131
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Fibrosis,z_rmse,0.4848772725253984,0.48521838336742995,-0.0003411108420315334
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Fibrosis,ssim,0.6971264713985758,0.7000905753084562,0.0029641039098804445
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Fibrosis,abs_moran_delta,0.1390817277770885,0.13452653037705115,0.004555197400037347
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,MYC_Targets,pcc,0.772968291068159,0.7732864008119109,0.00031810974375190426
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,MYC_Targets,ccc,0.69115773123624,0.6819749993003535,-0.009182731935886479
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,MYC_Targets,z_rmse,0.4013694707268194,0.4056026260429988,-0.0042331553161794044
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,MYC_Targets,ssim,0.5704529351763383,0.5729438473340333,0.0024909121576949245
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,MYC_Targets,abs_moran_delta,0.06488734532972296,0.07117530426194596,-0.006287958932223003
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,E2F_Targets,pcc,0.633888229075229,0.6301931271572607,-0.003695101917968291
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,E2F_Targets,ccc,0.4768330806063365,0.480092167091853,0.0032590864855164825
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,E2F_Targets,z_rmse,0.7301029288301136,0.7243252309430006,0.00577769788711302
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,E2F_Targets,ssim,0.44692350381022466,0.4521828233282648,0.005259319518040151
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,E2F_Targets,abs_moran_delta,0.13499762263929405,0.13488744708752476,0.00011017555176928706
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,G2M_Checkpoint,pcc,0.6742574776842368,0.6730528818834605,-0.0012045958007763646
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,G2M_Checkpoint,ccc,0.41899216635585523,0.42828284951196316,0.009290683156107926
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,G2M_Checkpoint,z_rmse,1.016458102263653,1.0015887353116841,0.014869366951968832
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,G2M_Checkpoint,ssim,0.45377989007015423,0.4641618311588364,0.010381941088682178
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,G2M_Checkpoint,abs_moran_delta,0.12095150715849345,0.12365198886020723,-0.002700481701713775
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Mitotic_Spindle,pcc,0.6354781675326147,0.6345223602927819,-0.0009558072398327955
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Mitotic_Spindle,ccc,0.4163733082304922,0.42818418539846,0.011810877167967804
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Mitotic_Spindle,z_rmse,0.9756388916938523,0.9563297123594298,0.019309179334422555
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Mitotic_Spindle,ssim,0.43616960814270694,0.4484521602085216,0.012282552065814634
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Mitotic_Spindle,abs_moran_delta,0.08304256818007988,0.0881177596006697,-0.00507519142058982
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Unfolded_Protein_Response,pcc,0.6025634469265497,0.5894664294390293,-0.013097017487520457
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Unfolded_Protein_Response,ccc,0.4306072294094899,0.39408786990586003,-0.03651935950362989
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Unfolded_Protein_Response,z_rmse,0.6411878107435587,0.6736685813394692,-0.03248077059591048
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Unfolded_Protein_Response,ssim,0.313738040712482,0.30364053795819157,-0.010097502754290444
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Unfolded_Protein_Response,abs_moran_delta,0.16308556117227402,0.18150120545899617,-0.018415644286722155
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,mTOR_Signaling,pcc,0.6623655710330237,0.6593114769853379,-0.0030540940476858625
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,mTOR_Signaling,ccc,0.5919558932749509,0.5892024415491054,-0.0027534517258455127
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,mTOR_Signaling,z_rmse,0.5120760742403915,0.5127727138282435,-0.0006966395878520437
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,mTOR_Signaling,ssim,0.3748468426955124,0.37178347101198994,-0.0030633716835224423
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,mTOR_Signaling,abs_moran_delta,0.04769616182613845,0.04265262404900305,0.005043537777135398
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Interferon_Alpha,pcc,0.21723213402714392,0.21467767585471106,-0.0025544581724328552
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Interferon_Alpha,ccc,0.06091711776052003,0.06376838666874911,0.0028512689082290793
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Interferon_Alpha,z_rmse,1.1414282822026758,1.1046502665524665,0.03677801565020933
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Interferon_Alpha,ssim,-0.09819135326511134,-0.07565997714925465,0.02253137611585669
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Interferon_Alpha,abs_moran_delta,0.2729590671768161,0.25890630922778796,0.01405275794902816
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Angiogenesis,pcc,0.6370193717625345,0.6379964083833894,0.0009770366208549097
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Angiogenesis,ccc,0.5232138560869393,0.5099617042769237,-0.0132521518100156
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Angiogenesis,z_rmse,0.8464886078876868,0.8754930102496186,-0.029004402361931803
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Angiogenesis,ssim,-0.016338309997133055,-0.054569596111342794,-0.03823128611420974
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Angiogenesis,abs_moran_delta,0.11679731905110996,0.11189499698511446,0.004902322065995501
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Apoptosis,pcc,0.4252418035880821,0.42810526650553643,0.002863462917454318
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Apoptosis,ccc,0.3362577837064711,0.3341866284897233,-0.0020711552167477776
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Apoptosis,z_rmse,0.6230293629887141,0.6237694747937654,-0.0007401118050512911
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Apoptosis,ssim,0.19678440277030967,0.19640368636908564,-0.0003807164012240294
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,Apoptosis,abs_moran_delta,0.02363753768580279,0.02650237049830728,-0.002864832812504492
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,TNF_Signaling,pcc,0.30415236508730525,0.29689419688792734,-0.007258168199377912
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,TNF_Signaling,ccc,0.20270686097004487,0.20139472659360175,-0.0013121343764431193
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,TNF_Signaling,z_rmse,0.7571257775297362,0.7629175891119878,-0.005791811582251616
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,TNF_Signaling,ssim,0.18088980627615425,0.17457308831558385,-0.0063167179605704005
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,TNF_Signaling,abs_moran_delta,0.08845906742939286,0.07236494541182792,0.016094122017564938
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,ECM_Organization,pcc,0.7352796469027839,0.7352060093363542,-7.363756642975172e-05
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,ECM_Organization,ccc,0.7121056042931119,0.7146093609584416,0.0025037566653297594
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,ECM_Organization,z_rmse,0.4382925992884713,0.4441904924492531,-0.00589789316078182
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,ECM_Organization,ssim,0.707291471568408,0.7093845543839509,0.0020930828155428793
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,XZY,ECM_Organization,abs_moran_delta,0.1577167864115327,0.15284404230401188,0.00487274410752081
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tls,pcc,0.7533012725492164,0.755725308166688,0.0024240356174716204
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tls,ccc,0.6935770640125404,0.6963133392509407,0.0027362752384003652
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tls,z_rmse,0.5427234511607598,0.5410073268685811,0.0017161242921787112
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tls,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tls,abs_moran_delta,0.13840022976561547,0.13760746971297066,0.0007927600526448086
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tgfb,pcc,0.5322034103546749,0.5351845346648123,0.0029811243101374174
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tgfb,ccc,0.41994522307633847,0.4305157632042616,0.010570540127923134
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tgfb,z_rmse,0.6607324350746788,0.6574170841257261,0.0033153509489527444
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tgfb,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,tgfb,abs_moran_delta,0.2206667785639479,0.2301996858939077,-0.009532907329959817
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,emt,pcc,0.7226069431603768,0.7232469298138442,0.0006399866534674281
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,emt,ccc,0.6816450761529786,0.6848549254095961,0.003209849256617492
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,emt,z_rmse,0.5913969277192881,0.592447237735454,-0.0010503100161659562
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,emt,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,emt,abs_moran_delta,0.18225974434087366,0.18511755615623807,-0.0028578118153644028
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,hypoxia,pcc,0.6634799081554914,0.666684298547059,0.003204390391567613
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,hypoxia,ccc,0.6006061697739127,0.6094918723489066,0.008885702574993881
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,hypoxia,z_rmse,0.6228953945961706,0.6179299057804636,0.00496548881570702
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,hypoxia,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,hypoxia,abs_moran_delta,0.1438266298526387,0.14691188518748866,-0.0030852553348499623
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,mhc,pcc,0.4459136582577285,0.4455237519093458,-0.000389906348382707
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,mhc,ccc,0.36688847012905473,0.3612585062498174,-0.00562996387923731
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,mhc,z_rmse,0.5940502894833316,0.5907684105011275,0.0032818789822041117
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,mhc,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,mhc,abs_moran_delta,0.3157181119755803,0.29823236634022815,0.017485745635352157
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,icp,pcc,0.46976403403267836,0.4714046574519905,0.0016406234193121483
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,icp,ccc,0.39133546308356526,0.38822961803985034,-0.0031058450437149165
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,icp,z_rmse,0.8931390874949557,0.8924641260595331,0.0006749614354226718
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,icp,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,icp,abs_moran_delta,0.266910851116848,0.25332715062381833,0.013583700493029649
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,ifng,pcc,0.44132991484000206,0.4574266423601468,0.016096727520144738
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,ifng,ccc,0.36762018839703486,0.3806255406948597,0.013005352297824846
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,ifng,z_rmse,0.7474844930539378,0.7422305842034983,0.005253908850439526
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,ifng,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,ifng,abs_moran_delta,0.11083316443226714,0.11825862843636291,-0.007425464004095772
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,toxic,pcc,0.5875494761857399,0.5833990827906624,-0.004150393395077501
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,toxic,ccc,0.5123145314331854,0.5068759676815862,-0.005438563751599235
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,toxic,z_rmse,0.7606388758536674,0.759401458833168,0.0012374170204993984
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,toxic,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,toxic,abs_moran_delta,0.20238382445790606,0.19349428896826507,0.008889535489640998
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Glycolysis,pcc,0.7424509776031242,0.7429658282360478,0.0005148506329236691
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Glycolysis,ccc,0.6976755457519794,0.6963306085868496,-0.0013449371651298447
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Glycolysis,z_rmse,0.5292844111040774,0.5283682984295626,0.0009161126745148573
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Glycolysis,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Glycolysis,abs_moran_delta,0.08905957805913411,0.08824966421379203,0.0008099138453420834
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Inflammatory_Response,pcc,0.6968772315007442,0.7005329587118849,0.0036557272111407135
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Inflammatory_Response,ccc,0.6108127333635799,0.6150790748899971,0.00426634152641725
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Inflammatory_Response,z_rmse,0.6253587789932831,0.6188455937251514,0.006513185268131716
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Inflammatory_Response,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Inflammatory_Response,abs_moran_delta,0.07110169831311253,0.07025957254088928,0.0008421257722232428
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,IL6_JAK_STAT3,pcc,0.696839482506157,0.701638580995329,0.004799098489172038
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,IL6_JAK_STAT3,ccc,0.6375713772572814,0.6484547440750635,0.010883366817782125
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,IL6_JAK_STAT3,z_rmse,0.5137835949751505,0.5088061621165229,0.004977432858627617
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,IL6_JAK_STAT3,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,IL6_JAK_STAT3,abs_moran_delta,0.12279717909155345,0.12737058267796764,-0.004573403586414185
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,P53_Pathway,pcc,0.5958256802835644,0.595457584527728,-0.0003680957558364062
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,P53_Pathway,ccc,0.5414655679999446,0.5410999946741798,-0.00036557332576481194
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,P53_Pathway,z_rmse,0.6216105031345146,0.6244857175191837,-0.002875214384669089
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,P53_Pathway,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,P53_Pathway,abs_moran_delta,0.28437758948092645,0.2855227671723953,-0.0011451776914688239
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,DNA_Damage_Response,pcc,0.5876478090683749,0.590180608978709,0.0025327999103341714
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,DNA_Damage_Response,ccc,0.47624634540433525,0.4822755049199283,0.006029159515593074
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,DNA_Damage_Response,z_rmse,0.6795117768418598,0.6745026021780118,0.005009174663847982
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,DNA_Damage_Response,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,DNA_Damage_Response,abs_moran_delta,0.28416307407387814,0.2861961090433127,-0.0020330349694345773
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Complement,pcc,0.737656751214179,0.7384653835741763,0.0008086323599973966
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Complement,ccc,0.6706598331617082,0.6768755460111758,0.006215712849467647
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Complement,z_rmse,0.6426656307828792,0.6407007869337268,0.001964843849152409
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Complement,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Complement,abs_moran_delta,0.09959429890447981,0.10784949523784111,-0.008255196333361303
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Coagulation,pcc,0.6975852547877379,0.6994476197472236,0.0018623649594856628
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Coagulation,ccc,0.6318483706648416,0.6368517557919314,0.0050033851270898655
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Coagulation,z_rmse,0.6813390894372606,0.6768779156222345,0.004461173815026087
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Coagulation,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Coagulation,abs_moran_delta,0.1933311262918204,0.19183026167254114,0.0015008646192792574
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Oxidative_Phosphorylation,pcc,0.8288158045802712,0.8263167232554861,-0.0024990813247850463
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Oxidative_Phosphorylation,ccc,0.8114553747733447,0.8085792361493662,-0.002876138623978508
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Oxidative_Phosphorylation,z_rmse,0.4247919817402946,0.42700334130806855,-0.002211359567773963
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Oxidative_Phosphorylation,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Oxidative_Phosphorylation,abs_moran_delta,0.09103630606445012,0.08796791990727004,0.003068386157180081
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Reactive_Oxygen_Species,pcc,0.47446347959183915,0.47514201131712147,0.0006785317252823164
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Reactive_Oxygen_Species,ccc,0.3979380076647532,0.3961016634447978,-0.001836344219955377
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Reactive_Oxygen_Species,z_rmse,0.737469892910978,0.7371192325689688,0.00035066034200914586
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Reactive_Oxygen_Species,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Reactive_Oxygen_Species,abs_moran_delta,0.3376747382244396,0.3368855211247553,0.0007892170996843251
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Wound_Healing,pcc,0.8164630498851642,0.8190864236846187,0.0026233737994545425
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Wound_Healing,ccc,0.7778112211731409,0.7842097278351302,0.006398506661989267
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Wound_Healing,z_rmse,0.49050983847939794,0.48835144273874337,0.002158395740654573
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Wound_Healing,ssim,,,
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Wound_Healing,abs_moran_delta,0.09646453988216996,0.10085147632818454,-0.0043869364460145804
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Fibrosis,pcc,0.8510531372466119,0.8521744320646222,0.0011212948180102655
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Fibrosis,ccc,0.818992681998148,0.8237858842675809,0.004793202269432917
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Fibrosis,z_rmse,0.4646827161238271,0.46457272366087426,0.00010999246295284593
w007_fbr_vs_w007_cpgcr,w007_fbr,w007_cpgcr,internal_val,Fibrosis,ssim,,,
