sampling_method,calibration_fraction,repeat,seed,pathway,intercept_z,intercept_raw,baseline_raw_r2,calibrated_raw_r2,delta_raw_r2,baseline_raw_mae,calibrated_raw_mae
spatial_stratified,0.1,88,20260813,Coagulation,-0.0327813540464,-32.5918756063,0.123967885895,0.117825955096,-0.00614193079868,549.510576781,552.227755482
spatial_stratified,0.1,88,20260813,Oxidative_Phosphorylation,0.0803591406797,195.445813618,0.617235114733,0.614561781066,-0.00267333366668,703.766289153,695.826797597
spatial_stratified,0.1,88,20260813,Reactive_Oxygen_Species,0.539787545979,611.868048181,-0.51453316533,0.0418321062141,0.556365271544,861.52582314,616.805161997
spatial_stratified,0.1,88,20260813,Wound_Healing,0.0848775442842,169.81685019,0.310759578175,0.348278995919,0.0375194177445,818.202424158,792.332054216
spatial_stratified,0.1,88,20260813,Fibrosis,0.0218863780876,60.7468208413,0.494140510924,0.497402163798,0.00326165287402,1098.34420386,1089.39728869
spatial_stratified,0.1,88,20260813,MYC_Targets,0.228897043504,724.164535936,0.417621417226,0.595769613888,0.178148196662,985.084472373,740.857991392
spatial_stratified,0.1,88,20260813,E2F_Targets,0.472131075346,956.277458062,0.00454751453069,0.393326464652,0.388778950122,1229.96732585,889.600147254
spatial_stratified,0.1,88,20260813,G2M_Checkpoint,0.77081196225,1659.19002097,-0.180085358352,0.45565316287,0.635738521222,1897.51518892,1124.0375255
spatial_stratified,0.1,88,20260813,Mitotic_Spindle,0.675858786594,1247.24491548,-0.0912656719545,0.41468675851,0.505952430464,1527.02785101,1010.62074093
spatial_stratified,0.1,88,20260813,Unfolded_Protein_Response,0.339544738929,652.829325278,0.157889845968,0.364061758179,0.206171912211,1026.22036673,791.824996829
spatial_stratified,0.1,88,20260813,mTOR_Signaling,0.142182367908,256.193461045,0.396045339438,0.444270934214,0.0482255947753,732.788577462,685.972752792
spatial_stratified,0.1,88,20260813,Interferon_Alpha,0.989754672109,1841.85215685,-2.66625678044,-0.0814199339728,2.58483684646,1905.5652326,881.853680352
spatial_stratified,0.1,88,20260813,Angiogenesis,-0.311117950549,-549.772623275,0.306165121537,0.395182422298,0.0890173007612,1220.49111335,1087.89870738
spatial_stratified,0.1,88,20260813,Apoptosis,0.223823853052,349.672801001,0.0949513117688,0.16309741742,0.0681461056513,761.925735777,714.843725743
spatial_stratified,0.1,88,20260813,TNF_Signaling,0.364826254,798.480009703,-0.277620015049,0.0365918300583,0.314211845107,1363.51920826,1102.11039127
spatial_stratified,0.1,88,20260813,ECM_Organization,-0.0697043603017,-220.913887407,0.519686889828,0.523623550719,0.00393666089058,1093.14301713,1110.06995607
spatial_stratified,0.1,89,20260814,tls,0.135853564223,214.820655767,0.385256152826,0.3892657325,0.00400957967474,1178.21403044,1232.29448954
spatial_stratified,0.1,89,20260814,tgfb,0.253748306664,429.776372777,0.0952087156385,0.19295921449,0.097750498851,847.494001673,748.460646047
spatial_stratified,0.1,89,20260814,emt,-0.16517605845,-354.891079815,0.185110947174,0.320926392591,0.135815445417,862.893428951,786.488843954
spatial_stratified,0.1,89,20260814,hypoxia,0.0157539061127,39.5860181261,0.0343618589171,0.0336519207052,-0.000709938211885,1142.14485549,1143.20450259
spatial_stratified,0.1,89,20260814,mhc,-0.0302636639143,-66.8507204105,0.214651619246,0.234272902033,0.019621282787,427.904657379,409.635455432
spatial_stratified,0.1,89,20260814,icp,0.852475803856,1293.092012,-0.331613250916,0.0535874032987,0.385200654214,1725.9131089,1505.56488408
spatial_stratified,0.1,89,20260814,ifng,0.406696498618,1180.68838295,-0.377377670928,-0.133612002563,0.243765668365,1848.82630641,1711.4609913
spatial_stratified,0.1,89,20260814,toxic,0.162064824401,310.84395057,0.113066203045,0.132804475462,0.0197382724164,1579.71282505,1610.41122601
spatial_stratified,0.1,89,20260814,Glycolysis,0.573605348231,996.858690916,-0.3711916803,0.362273622909,0.73346530321,1019.19505395,628.311971143
spatial_stratified,0.1,89,20260814,Inflammatory_Response,0.0900468861039,172.120915797,0.178057203833,0.168858892904,-0.00919831092866,1354.27476352,1381.83307023
spatial_stratified,0.1,89,20260814,IL6_JAK_STAT3,0.547718823099,1077.47984722,-0.316783486621,0.286806337645,0.603589824266,1215.75052535,735.53579609
spatial_stratified,0.1,89,20260814,P53_Pathway,0.637290735478,1068.70047227,-0.25535491912,0.305799781813,0.561154700933,1208.63433794,775.485800264
spatial_stratified,0.1,89,20260814,DNA_Damage_Response,0.546270650668,803.292832695,-0.173182859693,0.239149516733,0.412332376427,1074.20173314,813.959636591
spatial_stratified,0.1,89,20260814,Complement,1.07581962293,1880.17058716,-1.69497912979,-0.0383667552491,1.65661237455,2062.66182352,1141.13866497
spatial_stratified,0.1,89,20260814,Coagulation,0.110658788257,110.019172988,0.112209321861,0.0987388181043,-0.0134705037571,549.003953413,552.250161898
spatial_stratified,0.1,89,20260814,Oxidative_Phosphorylation,0.056993677854,138.617407367,0.602598220431,0.604668883084,0.00207066265268,715.542617432,706.657903891
spatial_stratified,0.1,89,20260814,Reactive_Oxygen_Species,0.591767668035,670.789333162,-0.528194525861,0.0212823281383,0.549476853999,859.567350812,615.160932009
spatial_stratified,0.1,89,20260814,Wound_Healing,0.183848342012,367.830462301,0.331339448522,0.354772939252,0.0234334907297,823.633781053,800.681875281
spatial_stratified,0.1,89,20260814,Fibrosis,0.102927050679,285.679571205,0.511714248642,0.505858033157,-0.00585621548552,1081.63986313,1060.52687
spatial_stratified,0.1,89,20260814,MYC_Targets,0.23416786906,740.839914893,0.410178472924,0.588566094898,0.178387621975,984.930897029,741.180743334
spatial_stratified,0.1,89,20260814,E2F_Targets,0.381049754808,771.796880041,-0.0165465439748,0.373199775804,0.389746319779,1250.3451038,925.18259596
spatial_stratified,0.1,89,20260814,G2M_Checkpoint,0.73423514765,1580.45760793,-0.19721743543,0.444547555495,0.641764990925,1909.12838431,1143.25930612
spatial_stratified,0.1,89,20260814,Mitotic_Spindle,0.650731252377,1200.87400204,-0.106606682111,0.392820933379,0.49942761549,1549.1245494,1038.05855681
spatial_stratified,0.1,89,20260814,Unfolded_Protein_Response,0.363980649182,699.811289579,0.138196023612,0.346090962018,0.207894938406,1014.23135283,781.693519497
spatial_stratified,0.1,89,20260814,mTOR_Signaling,0.187039448217,337.01987311,0.393185000695,0.433088894151,0.039903893456,732.237847118,686.676072901
spatial_stratified,0.1,89,20260814,Interferon_Alpha,0.975140893715,1814.65711548,-2.65436873881,-0.051573452805,2.60279528601,1899.47799857,877.819554138
spatial_stratified,0.1,89,20260814,Angiogenesis,-0.208062776382,-367.665119212,0.30450573763,0.390341286219,0.0858355485886,1212.55178021,1103.65666682
spatial_stratified,0.1,89,20260814,Apoptosis,0.147961477462,231.155453537,0.0839036058044,0.16089722049,0.0769936146852,770.003563532,722.278370085
spatial_stratified,0.1,89,20260814,TNF_Signaling,0.421969226723,923.546451368,-0.298096652908,0.00645368190738,0.304550334815,1365.20543087,1097.07372272
spatial_stratified,0.1,89,20260814,ECM_Organization,-0.00536893951581,-17.0157690933,0.521747838645,0.523079019144,0.00133118049887,1087.36645274,1087.26001017
spatial_stratified,0.1,90,20260815,tls,0.00576383812138,9.11416267986,0.393022798653,0.393643979022,0.000621180369777,1202.16951098,1203.99234351
spatial_stratified,0.1,90,20260815,tgfb,0.170419264047,288.641032196,0.0881135273709,0.195176072221,0.10706254485,850.812973232,764.786412523
spatial_stratified,0.1,90,20260815,emt,-0.246935395721,-530.556123292,0.192701557105,0.324092273074,0.131390715969,861.19071313,789.254095241
spatial_stratified,0.1,90,20260815,hypoxia,0.0319831090814,80.3663502094,0.059542205484,0.0564240238737,-0.00311818161027,1148.23941076,1152.13301031
spatial_stratified,0.1,90,20260815,mhc,-0.0574737506417,-126.956261673,0.247000346722,0.273525364129,0.0265250174071,431.868695158,407.499631579
spatial_stratified,0.1,90,20260815,icp,0.930449211697,1411.36726436,-0.278736749697,0.0743448658359,0.353081615533,1714.19725364,1519.61927519
spatial_stratified,0.1,90,20260815,ifng,0.449464829224,1304.84994145,-0.349482967196,-0.125631397854,0.223851569341,1825.43744554,1705.63477525
spatial_stratified,0.1,90,20260815,toxic,0.198506553948,380.74000124,0.139527435283,0.15654290055,0.0170154652663,1576.3991517,1619.77750996
spatial_stratified,0.1,90,20260815,Glycolysis,0.544570767643,946.400001705,-0.33758316402,0.380478403938,0.718061567958,1029.79524876,629.619379266
spatial_stratified,0.1,90,20260815,Inflammatory_Response,0.120858966015,231.016938095,0.195155230801,0.178355473582,-0.016799757219,1340.297346,1380.57811895
spatial_stratified,0.1,90,20260815,IL6_JAK_STAT3,0.532299131728,1047.14602263,-0.291477789269,0.31257943125,0.604057220519,1212.50755578,729.359298262
spatial_stratified,0.1,90,20260815,P53_Pathway,0.55820443474,936.077224761,-0.269528801233,0.321716232582,0.591245033816,1205.55602404,784.390525122
spatial_stratified,0.1,90,20260815,DNA_Damage_Response,0.534800285617,786.425622232,-0.13522175683,0.271075307207,0.406297064038,1068.10344413,809.708545329
spatial_stratified,0.1,90,20260815,Complement,1.13573448457,1984.88159836,-1.60998340219,-0.0205368981446,1.58944650404,2045.6958131,1140.13488407
spatial_stratified,0.1,90,20260815,Coagulation,0.0702125783651,69.8067449207,0.129005614865,0.126730380511,-0.00227523435386,555.844969453,554.045262673
spatial_stratified,0.1,90,20260815,Oxidative_Phosphorylation,0.12303266814,299.234408467,0.625270296133,0.606067774066,-0.0192025220671,704.25462318,713.354789019
spatial_stratified,0.1,90,20260815,Reactive_Oxygen_Species,0.671819049095,761.530371277,-0.482602200975,0.0189132122609,0.501515413236,844.789419803,610.203780413
spatial_stratified,0.1,90,20260815,Wound_Healing,0.120402804726,240.893221228,0.334619200781,0.373759577901,0.0391403771192,808.380311249,781.039233708
spatial_stratified,0.1,90,20260815,Fibrosis,0.0322455343826,89.4992169207,0.516384928332,0.520331209897,0.00394628156511,1069.72334734,1058.65877236
spatial_stratified,0.1,90,20260815,MYC_Targets,0.252030997107,797.353724049,0.429284846035,0.593670071902,0.164385225866,983.860010036,757.913757034
spatial_stratified,0.1,90,20260815,E2F_Targets,0.527737062433,1068.90455414,0.0475310650986,0.401462406098,0.353931341,1225.61080853,904.535398974
spatial_stratified,0.1,90,20260815,G2M_Checkpoint,0.845792627589,1820.58758326,-0.127675639273,0.459208974745,0.586884614018,1886.34657087,1128.18724686
spatial_stratified,0.1,90,20260815,Mitotic_Spindle,0.742250617325,1369.76588429,-0.050182772509,0.41538527362,0.465568046129,1531.13082208,1011.42756782
spatial_stratified,0.1,90,20260815,Unfolded_Protein_Response,0.406346657528,781.266748823,0.169862354982,0.355595673351,0.185733318369,1001.65099306,784.048739358
spatial_stratified,0.1,90,20260815,mTOR_Signaling,0.188258148407,339.215806575,0.413246220138,0.451421687846,0.0381754677076,730.581801186,684.76076887
spatial_stratified,0.1,90,20260815,Interferon_Alpha,1.06011397336,1972.78503792,-2.56165461506,-0.0888859099199,2.47276870514,1894.5991792,869.403893986
spatial_stratified,0.1,90,20260815,Angiogenesis,-0.317538035191,-561.11747422,0.316395711314,0.402711271375,0.0863155600611,1224.63477282,1095.15577489
spatial_stratified,0.1,90,20260815,Apoptosis,0.209546970007,327.368486175,0.0904555730527,0.161998183965,0.071542610912,773.397665407,721.728161708
spatial_stratified,0.1,90,20260815,TNF_Signaling,0.423369963047,926.612184553,-0.264064047819,0.0365380747093,0.300602122528,1345.4204067,1091.38023275
spatial_stratified,0.1,90,20260815,ECM_Organization,-0.0546708219738,-173.268124945,0.54595794293,0.551455392316,0.00549744938635,1067.91573818,1076.0948559
spatial_stratified,0.1,91,20260816,tls,0.11600973955,183.442285581,0.397976158247,0.402635483059,0.00465932481135,1190.32008523,1236.2925088
spatial_stratified,0.1,91,20260816,tgfb,0.177252865244,300.21517972,0.0855916300578,0.193177427876,0.107585797818,852.401196658,765.166577264
spatial_stratified,0.1,91,20260816,emt,-0.129175377159,-277.541367167,0.157150495527,0.281137999616,0.123987504089,883.219788162,810.688787584
spatial_stratified,0.1,91,20260816,hypoxia,0.0198840842349,49.9642255903,0.0372623858881,0.0360831503007,-0.00117923558739,1143.02378574,1145.15069919
spatial_stratified,0.1,91,20260816,mhc,-0.0854610361947,-188.778591145,0.202772755012,0.229244975999,0.0264722209867,428.364186178,402.606530148
spatial_stratified,0.1,91,20260816,icp,0.925910745958,1404.48301759,-0.291146563174,0.0677518566135,0.358898419787,1714.08809026,1514.50039219
spatial_stratified,0.1,91,20260816,ifng,0.480263398504,1394.26185693,-0.366751976451,-0.162791155944,0.203960820507,1822.6667333,1720.92839226
spatial_stratified,0.1,91,20260816,toxic,0.196003996795,375.940040762,0.114698233769,0.131847131861,0.0171488980919,1602.67669878,1644.87418947
spatial_stratified,0.1,91,20260816,Glycolysis,0.508826758695,884.281114428,-0.369439370506,0.386485061468,0.755924431974,1031.31146846,618.583436632
spatial_stratified,0.1,91,20260816,Inflammatory_Response,0.00028204287474,0.539113344109,0.201610394486,0.20161192683,1.53234405109e-06,1335.14639012,1335.20014242
spatial_stratified,0.1,91,20260816,IL6_JAK_STAT3,0.520261561856,1023.46555302,-0.300366403332,0.313908201869,0.614274605201,1212.82039938,731.549291276
spatial_stratified,0.1,91,20260816,P53_Pathway,0.565878430775,948.946081517,-0.270056563636,0.318627577439,0.588684141076,1205.03565362,774.740335323
spatial_stratified,0.1,91,20260816,DNA_Damage_Response,0.614654940186,903.85216088,-0.135835968651,0.240344978585,0.376180947235,1069.57959442,819.020282741
spatial_stratified,0.1,91,20260816,Complement,1.12261297345,1961.94961354,-1.68178125053,-0.026956998487,1.65482425205,2034.71531181,1121.76752841
spatial_stratified,0.1,91,20260816,Coagulation,0.180921976652,179.876235409,0.145036699185,0.0970327198418,-0.0480039793434,549.340891941,561.436519022
spatial_stratified,0.1,91,20260816,Oxidative_Phosphorylation,0.0961434504111,233.835687275,0.615400871995,0.607675353599,-0.00772551839575,708.243763616,706.957678672
spatial_stratified,0.1,91,20260816,Reactive_Oxygen_Species,0.562688338785,637.826897176,-0.523215560314,0.0357395942751,0.558955154589,855.560091657,611.225661272
spatial_stratified,0.1,91,20260816,Wound_Healing,0.231271684088,462.711654314,0.336718377452,0.332623565398,-0.00409481205388,807.289492711,802.290574094
spatial_stratified,0.1,91,20260816,Fibrosis,0.105343393648,292.386261222,0.504620330686,0.49785763798,-0.00676269270572,1074.94650481,1054.34888313
spatial_stratified,0.1,91,20260816,MYC_Targets,0.237798786462,752.327095225,0.423731162384,0.601288141225,0.177556978841,976.187741587,736.22806127
spatial_stratified,0.1,91,20260816,E2F_Targets,0.49430450609,1001.18861324,0.0211292753688,0.397623095312,0.376493819943,1229.34388026,892.914316888
spatial_stratified,0.1,91,20260816,G2M_Checkpoint,0.737407539671,1587.28625285,-0.176236346181,0.467431908221,0.643668254402,1892.77473917,1124.85254056
spatial_stratified,0.1,91,20260816,Mitotic_Spindle,0.63622535381,1174.10449251,-0.0952518909153,0.408303944025,0.50355583494,1537.56059683,1032.88381521
spatial_stratified,0.1,91,20260816,Unfolded_Protein_Response,0.343353570511,660.15241607,0.148890973273,0.359755721833,0.210864748561,1010.84613095,788.877792884
spatial_stratified,0.1,91,20260816,mTOR_Signaling,0.145814738433,262.738503096,0.398827781334,0.447230772407,0.048402991073,730.07462224,684.397230916
spatial_stratified,0.1,91,20260816,Interferon_Alpha,0.984242174094,1831.59385079,-2.68740747815,-0.0604911236392,2.62691635451,1892.68559879,873.14952061
spatial_stratified,0.1,91,20260816,Angiogenesis,-0.171496247479,-303.048865203,0.313363700115,0.390099581417,0.0767358813023,1226.30078425,1129.98324338
spatial_stratified,0.1,91,20260816,Apoptosis,0.108439374733,169.411344612,0.0857968746211,0.153860050799,0.0680631761783,772.774533948,735.744890324
spatial_stratified,0.1,91,20260816,TNF_Signaling,0.365495641949,799.945071194,-0.262515218668,0.0578547756959,0.320369994364,1345.51515438,1084.35759374
spatial_stratified,0.1,91,20260816,ECM_Organization,0.0126709332858,40.1579631046,0.521804384245,0.517972735777,-0.00383164846778,1080.77317382,1082.28457332
spatial_stratified,0.1,92,20260817,tls,0.00545105392498,8.61956758722,0.383915840773,0.384523383015,0.000607542242199,1191.6817777,1193.33151089
spatial_stratified,0.1,92,20260817,tgfb,0.178618065735,302.52743521,0.0859009984913,0.19473760793,0.108836609439,847.549532784,760.31715556
spatial_stratified,0.1,92,20260817,emt,-0.180373999774,-387.544806135,0.168089122763,0.306714297352,0.138625174589,877.015120076,796.484321356
spatial_stratified,0.1,92,20260817,hypoxia,0.0417767472905,104.975557405,0.036960914756,0.0314430053836,-0.0055179093724,1162.07253062,1167.00506793
spatial_stratified,0.1,92,20260817,mhc,-0.0363434265511,-80.2805719098,0.218256271428,0.239568515592,0.0213122441642,437.740918322,418.15983521
spatial_stratified,0.1,92,20260817,icp,0.775905368957,1176.94488234,-0.311677139104,0.077040394042,0.388717533146,1726.83643807,1488.80668165
spatial_stratified,0.1,92,20260817,ifng,0.212115395635,615.796261642,-0.385916404989,-0.15363168474,0.232284720249,1846.07340865,1685.18372202
spatial_stratified,0.1,92,20260817,toxic,0.148322963049,284.486753773,0.11517054428,0.134364194388,0.0191936501077,1615.68595435,1643.61187242
spatial_stratified,0.1,92,20260817,Glycolysis,0.544101812393,945.585012588,-0.361496489666,0.365480495065,0.72697698473,1032.27860432,636.204153342
spatial_stratified,0.1,92,20260817,Inflammatory_Response,-0.0677306748246,-129.464396635,0.183494824022,0.177748857513,-0.00574596650884,1370.52270681,1362.79215395
spatial_stratified,0.1,92,20260817,IL6_JAK_STAT3,0.523180309683,1029.20735306,-0.297280989139,0.305674405164,0.602955394303,1218.47824997,741.068170106
spatial_stratified,0.1,92,20260817,P53_Pathway,0.536296069228,899.338136514,-0.268862062601,0.321555866819,0.59041792942,1207.22050911,775.852372964
spatial_stratified,0.1,92,20260817,DNA_Damage_Response,0.65094441214,957.215951681,-0.125316529807,0.227752710318,0.353069240125,1063.69350202,824.977541037
spatial_stratified,0.1,92,20260817,Complement,1.08996973455,1904.90021943,-1.65723384194,-0.0265776815443,1.6306561604,2052.35519702,1148.80064612
spatial_stratified,0.1,92,20260817,Coagulation,-0.0392283699833,-39.0016273557,0.116632989078,0.108787820189,-0.0078451688892,557.557493761,560.779536974
spatial_stratified,0.1,92,20260817,Oxidative_Phosphorylation,0.0175797220593,42.7565931142,0.61984476711,0.62256631805,0.00272155094004,707.336250809,702.810987684
spatial_stratified,0.1,92,20260817,Reactive_Oxygen_Species,0.647690324793,734.179619016,-0.493940298035,0.0322487086463,0.526189006681,841.274713493,609.404230694
spatial_stratified,0.1,92,20260817,Wound_Healing,0.117164683412,234.414622363,0.338977241865,0.37857363673,0.0395963948654,805.236380199,776.813837124
spatial_stratified,0.1,92,20260817,Fibrosis,0.0850336974769,236.015605936,0.510186537512,0.509148442208,-0.00103809530421,1071.59340048,1052.72554596
spatial_stratified,0.1,92,20260817,MYC_Targets,0.221792225905,701.686932641,0.425046925279,0.601972682352,0.176925757073,983.085509434,742.770982708
spatial_stratified,0.1,92,20260817,E2F_Targets,0.507874911176,1028.6747779,0.0307422415045,0.400784840797,0.370042599292,1224.4472571,888.931303835
spatial_stratified,0.1,92,20260817,G2M_Checkpoint,0.782748503848,1684.88369423,-0.175447427042,0.452234855086,0.627682282128,1892.48572835,1142.36708123
spatial_stratified,0.1,92,20260817,Mitotic_Spindle,0.62144597926,1146.83030428,-0.100766953421,0.40431158602,0.505078539441,1547.18627333,1040.09568167
spatial_stratified,0.1,92,20260817,Unfolded_Protein_Response,0.297171893959,571.360721526,0.150642248172,0.371976706229,0.221334458057,1003.63652194,786.217720916
spatial_stratified,0.1,92,20260817,mTOR_Signaling,0.156109463477,281.288209915,0.40643585809,0.453274785488,0.0468389273972,724.618878461,679.370024672
spatial_stratified,0.1,92,20260817,Interferon_Alpha,0.948497283165,1765.07554447,-2.63358027103,-0.044113672362,2.58946659867,1901.3737283,888.500276914
spatial_stratified,0.1,92,20260817,Angiogenesis,-0.236837522828,-418.512612292,0.316750870865,0.404605287471,0.0878544166058,1218.17045913,1101.56605454
spatial_stratified,0.1,92,20260817,Apoptosis,0.169776034416,265.235633681,0.0911372837093,0.169848825862,0.0787115421523,762.871753723,715.068767132
spatial_stratified,0.1,92,20260817,TNF_Signaling,0.348261267592,762.224914672,-0.267244167065,0.0435752052751,0.31081937234,1367.10657628,1112.34235445
spatial_stratified,0.1,92,20260817,ECM_Organization,-0.00616917920371,-19.5519671094,0.525880284867,0.527401840739,0.00152155587241,1080.42964707,1080.00219483
spatial_stratified,0.1,93,20260818,tls,0.0992979594291,157.016511733,0.385422151103,0.390496025788,0.00507387468534,1193.78745415,1232.03146747
spatial_stratified,0.1,93,20260818,tgfb,0.103618218859,175.499347524,0.0832895985364,0.168647572199,0.0853579736622,848.500989718,788.370322824
spatial_stratified,0.1,93,20260818,emt,-0.26023566439,-559.13258137,0.16674549915,0.293831017493,0.127085518344,863.733809539,800.720620392
spatial_stratified,0.1,93,20260818,hypoxia,0.0380373903049,95.5793954402,0.0440584592575,0.0394106477344,-0.00464781152307,1140.6353548,1145.01260388
spatial_stratified,0.1,93,20260818,mhc,-0.0780421569585,-172.390706883,0.226801664138,0.253619728596,0.0268180644584,426.965328802,401.562649044
spatial_stratified,0.1,93,20260818,icp,0.883354112524,1339.93028483,-0.29867403992,0.0719753106981,0.370649350618,1716.50151225,1506.58872997
spatial_stratified,0.1,93,20260818,ifng,0.482690575849,1401.3082419,-0.385339209704,-0.176503047948,0.208836161756,1812.71211256,1707.73223598
spatial_stratified,0.1,93,20260818,toxic,0.33108398048,635.026464522,0.13017745773,0.118479446236,-0.0116980114938,1579.59013043,1689.12761237
spatial_stratified,0.1,93,20260818,Glycolysis,0.47335896855,822.642262974,-0.400450665663,0.369793838204,0.770244503867,1036.36227934,627.561259831
spatial_stratified,0.1,93,20260818,Inflammatory_Response,0.0488895737429,93.4504075558,0.189806450391,0.187295081446,-0.00251136894575,1365.87102782,1378.93760358
spatial_stratified,0.1,93,20260818,IL6_JAK_STAT3,0.462169425132,909.185919087,-0.31480247215,0.322708239178,0.637510711328,1214.86138571,741.598373314
spatial_stratified,0.1,93,20260818,P53_Pathway,0.458435258488,768.769966325,-0.284841194882,0.295387038215,0.580228233097,1217.38247605,808.244690968
spatial_stratified,0.1,93,20260818,DNA_Damage_Response,0.461101337542,678.051070729,-0.187359280833,0.237798340314,0.425157621147,1078.44301103,819.713026747
spatial_stratified,0.1,93,20260818,Complement,1.15603451172,2020.35921297,-1.67486749331,-0.0544712093746,1.62039628394,2040.80098861,1135.35928929
spatial_stratified,0.1,93,20260818,Coagulation,0.0762016041061,75.7611536885,0.13363775066,0.130198912991,-0.00343883766891,552.685697341,551.258951257
spatial_stratified,0.1,93,20260818,Oxidative_Phosphorylation,-0.0248625032389,-60.4694392325,0.613999936516,0.606866053134,-0.00713388338129,702.631115562,714.017233857
spatial_stratified,0.1,93,20260818,Reactive_Oxygen_Species,0.47785193671,541.661870512,-0.542305254485,0.0278838914656,0.570189145951,858.709061058,622.805620623
spatial_stratified,0.1,93,20260818,Wound_Healing,0.0500518550174,100.140130548,0.339058080646,0.366341235842,0.0272831551961,808.880876866,790.729743205
spatial_stratified,0.1,93,20260818,Fibrosis,0.00587833095806,16.3156240894,0.51301220166,0.514127488473,0.00111528681324,1077.58179369,1074.94668031
spatial_stratified,0.1,93,20260818,MYC_Targets,0.181691507737,574.819772112,0.403391682854,0.582955166291,0.179563483437,996.190049539,757.928000738
spatial_stratified,0.1,93,20260818,E2F_Targets,0.390547561146,791.034203268,-0.0072296484487,0.386763879386,0.393993527835,1236.75515082,904.958928424
spatial_stratified,0.1,93,20260818,G2M_Checkpoint,0.701604366249,1510.21911978,-0.197533518433,0.451967300162,0.649500818595,1900.54119046,1143.64389774
spatial_stratified,0.1,93,20260818,Mitotic_Spindle,0.593879235264,1095.95801858,-0.114355959388,0.395653492584,0.510009451972,1545.82768243,1043.93857556
spatial_stratified,0.1,93,20260818,Unfolded_Protein_Response,0.287718483569,553.185020892,0.142832988695,0.363891794073,0.221058805378,1009.13905443,791.182102595
spatial_stratified,0.1,93,20260818,mTOR_Signaling,0.108871632936,196.172006853,0.393241832647,0.440899722563,0.0476578899158,732.919718795,690.003421658
spatial_stratified,0.1,93,20260818,Interferon_Alpha,0.999928135953,1860.78413753,-2.64419859541,-0.0743943138927,2.56980428152,1897.72855836,880.309524477
spatial_stratified,0.1,93,20260818,Angiogenesis,-0.36204664522,-639.768080046,0.3372051026,0.416352520805,0.0791474182046,1211.41836291,1077.84193818
spatial_stratified,0.1,93,20260818,Apoptosis,0.187213119576,292.477030547,0.0943145320384,0.16832377351,0.0740092414713,775.906931562,728.959945052
spatial_stratified,0.1,93,20260818,TNF_Signaling,0.288029301007,630.397720946,-0.262257368665,0.0451799228631,0.307437291528,1353.93394315,1115.00128051
spatial_stratified,0.1,93,20260818,ECM_Organization,-0.0656984269691,-208.217891039,0.528318378024,0.532789232513,0.00447085448841,1085.35420106,1100.1765783
spatial_stratified,0.1,94,20260819,tls,0.287928259358,455.291238348,0.390729613849,0.370762796061,-0.0199668177883,1175.44953532,1322.61151755
spatial_stratified,0.1,94,20260819,tgfb,0.160033527618,271.050593112,0.0749279051957,0.181063344653,0.106135439457,850.727545666,771.068945526
spatial_stratified,0.1,94,20260819,emt,-0.168523694066,-362.083684057,0.178674797884,0.311876233673,0.133201435789,881.728317541,802.876754151
spatial_stratified,0.1,94,20260819,hypoxia,0.0214065016368,53.7897176578,0.0468381090681,0.0454392565577,-0.0013988525104,1131.43635355,1133.56582613
spatial_stratified,0.1,94,20260819,mhc,-0.11676357194,-257.924120622,0.22249949408,0.23357508456,0.0110755904798,421.562944777,416.526945998
spatial_stratified,0.1,94,20260819,icp,0.949559324403,1440.35475465,-0.282016370206,0.0559248267766,0.337941196982,1731.56610476,1557.30043576
spatial_stratified,0.1,94,20260819,ifng,0.419262827741,1217.16993335,-0.354737497449,-0.120786732471,0.233950764979,1851.99257606,1727.42791735
spatial_stratified,0.1,94,20260819,toxic,0.113274783967,217.263564,0.116361732509,0.134787809139,0.01842607663,1588.47254073,1603.80127568
spatial_stratified,0.1,94,20260819,Glycolysis,0.490333056328,852.141232908,-0.408921994472,0.368365515231,0.777287509703,1029.08118877,628.777337297
spatial_stratified,0.1,94,20260819,Inflammatory_Response,0.0311921034456,59.6224216402,0.182941141865,0.181947048227,-0.000994093638179,1349.79013328,1356.76113788
spatial_stratified,0.1,94,20260819,IL6_JAK_STAT3,0.547489436057,1077.02859394,-0.319612843903,0.301251253446,0.620864097349,1201.05426996,717.43494906
spatial_stratified,0.1,94,20260819,P53_Pathway,0.588784844525,987.358840136,-0.26581128413,0.317387132619,0.58319841675,1209.07764887,774.978682247
spatial_stratified,0.1,94,20260819,DNA_Damage_Response,0.479509560499,705.120424621,-0.175356856692,0.23598318222,0.411340038912,1089.85938493,840.129481561
spatial_stratified,0.1,94,20260819,Complement,1.00057629833,1748.67058216,-1.70120083981,-0.0364474572107,1.6647533826,2072.42987014,1172.38449001
spatial_stratified,0.1,94,20260819,Coagulation,0.00267382481476,2.65836992676,0.122613857042,0.122907466554,0.00029360951211,554.763280317,554.618278321
spatial_stratified,0.1,94,20260819,Oxidative_Phosphorylation,0.0316862065094,77.0657371311,0.618194409802,0.621731358154,0.0035369483521,701.832055675,693.97046046
spatial_stratified,0.1,94,20260819,Reactive_Oxygen_Species,0.566168034342,641.7712537,-0.518993006853,0.0317847560725,0.550777762925,862.281745435,617.999694566
spatial_stratified,0.1,94,20260819,Wound_Healing,0.155444718087,311.002546395,0.338976031343,0.372486596639,0.0335105652958,808.149136327,783.60072544
