analysis_id,analysis_class,evidence_status,arm,split,patient,pathway,n,hh_count,ll_count,hl_count,lh_count,neutral_count,isolated_count,hotspot_definition,computation_status,reason
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Angiogenesis,161,48,34,39,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Apoptosis,161,48,53,32,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Coagulation,161,45,42,35,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Complement,161,50,41,38,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,DNA_Damage_Response,161,59,36,33,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,E2F_Targets,161,56,48,28,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,ECM_Organization,161,43,40,43,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Fibrosis,161,52,43,34,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,G2M_Checkpoint,161,43,65,29,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Glycolysis,161,39,45,39,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,IL6_JAK_STAT3,161,37,42,40,42,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Inflammatory_Response,161,48,49,33,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Interferon_Alpha,161,48,57,28,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,MYC_Targets,161,41,49,38,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Mitotic_Spindle,161,52,56,26,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Oxidative_Phosphorylation,161,44,52,32,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,P53_Pathway,161,40,32,39,50,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Reactive_Oxygen_Species,161,47,43,34,37,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,TNF_Signaling,161,38,45,43,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Unfolded_Protein_Response,161,33,33,50,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,Wound_Healing,161,46,40,42,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,emt,161,52,42,34,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,hypoxia,161,48,53,32,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,icp,161,57,29,41,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,ifng,161,46,44,29,42,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,mTOR_Signaling,161,43,43,35,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,mhc,161,39,57,29,36,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,tgfb,161,46,51,31,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,tls,161,78,24,27,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,XSL,toxic,161,68,29,29,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Angiogenesis,114,32,30,24,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Apoptosis,114,32,29,27,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Coagulation,114,34,43,19,17,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Complement,114,35,40,20,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,DNA_Damage_Response,114,22,47,25,19,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,E2F_Targets,114,27,35,27,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,ECM_Organization,114,35,33,21,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Fibrosis,114,36,42,20,15,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,G2M_Checkpoint,114,36,35,22,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Glycolysis,114,43,27,18,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,IL6_JAK_STAT3,114,41,29,19,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Inflammatory_Response,114,57,30,12,14,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Interferon_Alpha,114,27,29,26,31,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,MYC_Targets,114,37,15,29,32,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Mitotic_Spindle,114,32,37,26,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Oxidative_Phosphorylation,114,34,25,24,30,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,P53_Pathway,114,45,23,20,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Reactive_Oxygen_Species,114,32,41,23,17,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,TNF_Signaling,114,46,33,16,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Unfolded_Protein_Response,114,44,27,22,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,Wound_Healing,114,37,39,21,16,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,emt,114,28,37,25,23,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,hypoxia,114,44,23,22,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,icp,114,35,25,27,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,ifng,114,37,30,22,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,mTOR_Signaling,114,26,35,27,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,mhc,114,52,23,14,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,tgfb,114,22,33,30,28,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,tls,114,43,30,23,17,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,ZHZ,toxic,114,38,17,29,29,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Angiogenesis,1039,398,310,172,159,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Apoptosis,1039,268,361,219,191,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Coagulation,1039,320,357,186,176,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Complement,1039,322,478,132,107,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,DNA_Damage_Response,1039,278,385,206,170,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,E2F_Targets,1039,301,382,194,162,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,ECM_Organization,1039,311,408,163,157,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Fibrosis,1039,316,408,160,155,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,G2M_Checkpoint,1039,260,386,212,181,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Glycolysis,1039,344,381,149,165,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,IL6_JAK_STAT3,1039,269,394,199,177,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Inflammatory_Response,1039,453,325,120,141,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Interferon_Alpha,1039,317,481,120,121,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,MYC_Targets,1039,291,327,218,203,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Mitotic_Spindle,1039,245,383,222,189,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Oxidative_Phosphorylation,1039,268,383,227,161,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,P53_Pathway,1039,242,350,240,207,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Reactive_Oxygen_Species,1039,297,386,180,176,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,TNF_Signaling,1039,321,382,161,175,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Unfolded_Protein_Response,1039,257,394,199,189,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,Wound_Healing,1039,339,352,182,166,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,emt,1039,311,327,189,212,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,hypoxia,1039,363,364,160,152,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,icp,1039,336,308,216,179,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,ifng,1039,380,323,167,169,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,mTOR_Signaling,1039,253,355,231,200,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,mhc,1039,306,368,193,172,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,tgfb,1039,233,354,228,224,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,tls,1039,512,226,143,158,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,XZY,XZY,toxic,1039,368,243,239,189,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Angiogenesis,145,40,48,33,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Apoptosis,145,39,27,38,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Coagulation,145,47,27,37,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Complement,145,48,24,33,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,DNA_Damage_Response,145,44,37,34,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,E2F_Targets,145,41,45,32,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,ECM_Organization,145,51,39,23,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Fibrosis,145,58,40,19,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,G2M_Checkpoint,145,53,31,30,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Glycolysis,145,50,39,26,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,IL6_JAK_STAT3,145,42,33,33,37,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Inflammatory_Response,145,46,35,33,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Interferon_Alpha,145,44,38,35,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,MYC_Targets,145,45,36,33,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Mitotic_Spindle,145,36,33,37,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Oxidative_Phosphorylation,145,52,39,27,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,P53_Pathway,145,47,37,27,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Reactive_Oxygen_Species,145,38,25,45,37,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,TNF_Signaling,145,37,30,40,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Unfolded_Protein_Response,145,45,35,34,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,Wound_Healing,145,50,38,27,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,emt,145,53,39,27,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,hypoxia,145,51,44,29,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,icp,145,55,29,33,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,ifng,145,47,26,37,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,mTOR_Signaling,145,47,29,33,36,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,mhc,145,31,49,32,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,tgfb,145,51,33,30,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,tls,145,60,39,20,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,HYZ15040,toxic,145,62,18,33,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Angiogenesis,203,64,51,42,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Apoptosis,203,54,51,47,51,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Coagulation,203,55,65,44,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Complement,203,65,54,47,37,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,DNA_Damage_Response,203,49,56,52,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,E2F_Targets,203,67,62,33,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,ECM_Organization,203,58,56,43,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Fibrosis,203,60,55,42,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,G2M_Checkpoint,203,61,54,45,43,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Glycolysis,203,56,54,49,44,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,IL6_JAK_STAT3,203,53,49,51,50,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Inflammatory_Response,203,50,62,48,43,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Interferon_Alpha,203,63,70,37,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,MYC_Targets,203,52,73,48,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Mitotic_Spindle,203,67,61,37,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
