grid_size_px,cell_x,cell_y,pathway,n_patches,bias,mae,raw_r2
1024,13,10,Reactive_Oxygen_Species,3,1150.8639582815103,1150.8639582815103,-3285.7150293237905
1024,13,10,Wound_Healing,3,1628.9223060097968,1628.9223060097968,-4.555819194557098
1024,13,10,Fibrosis,3,2360.771464621301,2360.771464621301,-9.242036546165604
1024,13,10,MYC_Targets,3,2232.0241011528146,2232.0241011528146,-11.032098714000274
1024,13,10,E2F_Targets,3,712.0445920137009,712.0445920137009,-2086.71136645465
1024,13,10,G2M_Checkpoint,3,460.26671727962326,534.0935517770478,-1619.2303717101765
1024,13,10,Mitotic_Spindle,3,518.910490161835,518.910490161835,-1486.8704798363121
1024,13,10,Unfolded_Protein_Response,3,1597.3979010137143,1597.3979010137143,-80.23295811500465
1024,13,10,mTOR_Signaling,3,1099.8449532269856,1099.8449532269856,-3967.3718836163057
1024,13,10,Interferon_Alpha,3,-108.8443064331431,169.38401297149926,-136.87861460925572
1024,13,10,Angiogenesis,3,608.6032436122347,608.6032436122347,-1572.3755535320226
1024,13,10,Apoptosis,3,753.3371111420138,753.3371111420138,-2017.953901332513
1024,13,10,TNF_Signaling,3,2056.6776896380056,2056.6776896380056,-28.893316410175157
1024,13,10,ECM_Organization,3,2710.7671066357652,2710.7671066357652,-282.1432315695748
1024,14,3,tls,8,-1371.8126087576263,1679.4099155150668,-0.6370838482520278
1024,14,3,tgfb,8,572.1102945790316,1445.8187235280352,0.06350231410472951
1024,14,3,emt,8,80.21379635092836,569.9511876235679,-0.18024285392314243
1024,14,3,hypoxia,8,-631.1848618920574,1126.588838305717,-2.3917364361066262
1024,14,3,mhc,8,147.85884140578582,202.01759607827807,-8.586550256535
1024,14,3,icp,8,625.9126360746028,1025.7083031256566,0.049125028516602054
1024,14,3,ifng,8,1839.3257466836092,2073.4730268130934,-2.7313606465555424
1024,14,3,toxic,8,1504.3779502449788,1792.6101395514945,-0.4810422966303898
1024,14,3,Glycolysis,8,-834.8271297053957,992.5271104682236,-3.365813116156402
1024,14,3,Inflammatory_Response,8,158.0135573054309,719.2933939749495,-2.2612433546556954
1024,14,3,IL6_JAK_STAT3,8,-195.06464597601928,491.35875859199894,0.18651641501876737
1024,14,3,P53_Pathway,8,-309.86749582500914,1010.7690511282076,0.3344976752467287
1024,14,3,DNA_Damage_Response,8,92.69651622644346,950.8595811971663,0.5084554838045648
1024,14,3,Complement,8,501.76037402831633,1278.6316015201323,-0.02251599454381381
1024,14,3,Coagulation,8,-322.29313186460774,731.4836086254704,-0.6960148453189074
1024,14,3,Oxidative_Phosphorylation,8,789.27363794744,1033.2319929932646,0.26305744619763605
1024,14,3,Reactive_Oxygen_Species,8,-546.5012036043332,633.8483484631872,-1.2291961223299381
1024,14,3,Wound_Healing,8,-827.6698603639117,1109.0511355174058,-1.4598733900213583
1024,14,3,Fibrosis,8,62.31405321822956,1446.6322897593086,0.1982461424861327
1024,14,3,MYC_Targets,8,-743.9106598586941,932.600314080119,-0.1717898159846929
1024,14,3,E2F_Targets,8,-375.6604183698646,1144.1283029159258,0.5739108530483739
1024,14,3,G2M_Checkpoint,8,-1746.0262961678895,1746.0262961678895,-0.5048332369848776
1024,14,3,Mitotic_Spindle,8,-1653.0871682733484,1653.0871682733484,-1.624108274287848
1024,14,3,Unfolded_Protein_Response,8,-1130.5170844247477,1130.5170844247477,-1.9112028440832334
1024,14,3,mTOR_Signaling,8,60.465632949540236,460.17502042740807,0.6923289469418151
1024,14,3,Interferon_Alpha,8,-327.7343283626279,769.8785454025829,-1.956866654820792
1024,14,3,Angiogenesis,8,-250.27965200754227,826.3970651438689,0.551969418385661
1024,14,3,Apoptosis,8,56.402994813070165,780.557484403968,-0.2051930280022971
1024,14,3,TNF_Signaling,8,33.8195605166801,890.764235803515,0.1511661743578635
1024,14,3,ECM_Organization,8,-47.48727461699707,898.5933213815962,0.4119246408717897
1024,14,4,tls,25,-288.8270201892666,1241.181262390416,-0.06892884330982718
1024,14,4,tgfb,25,-464.64929592524686,813.0479894658491,-0.8373474350360872
1024,14,4,emt,25,564.7574160058449,1080.937931742182,-0.4964088407636267
1024,14,4,hypoxia,25,-1371.0605165291397,1500.7824737319452,-0.600547280848934
1024,14,4,mhc,25,126.79013567362337,275.86943056904454,-689.8833096364302
1024,14,4,icp,25,-378.7496970399977,878.3860729381856,0.4765712742022816
1024,14,4,ifng,25,-321.22383781652695,1259.5012793800895,-0.031428611711429966
1024,14,4,toxic,25,-231.1607500309802,1972.1850615644603,0.09664460402680941
1024,14,4,Glycolysis,25,-1580.485966207343,1580.485966207343,-4.64525538904849
1024,14,4,Inflammatory_Response,25,-947.8427590560179,1203.4610213143658,-0.2021229571211547
1024,14,4,IL6_JAK_STAT3,25,-1588.0725642374327,1683.1281459650083,-9.313411741322001
1024,14,4,P53_Pathway,25,-1444.6690892091872,1503.4083176397974,-2.936089107206126
1024,14,4,DNA_Damage_Response,25,-238.8592654984692,967.7747077795174,0.2172531316861408
1024,14,4,Complement,25,-771.249168157086,942.7810397850467,0.3826189628410147
1024,14,4,Coagulation,25,-321.49334431633685,446.9194340059888,0.034584081438955416
1024,14,4,Oxidative_Phosphorylation,25,-249.09876822395626,661.7330713836201,-1.0999577444863617
1024,14,4,Reactive_Oxygen_Species,25,-410.7676073811069,552.4649297165897,-1.4509377286762715
1024,14,4,Wound_Healing,25,-991.1355652612693,1052.7885978221937,-0.5926369484157883
1024,14,4,Fibrosis,25,-763.6027349323622,1129.9715655453888,0.15579571542413628
1024,14,4,MYC_Targets,25,-726.4763977151603,757.7325663372769,-2.4869025759552628
1024,14,4,E2F_Targets,25,-491.99826526518734,737.1474267057222,0.34704356872593844
1024,14,4,G2M_Checkpoint,25,-1463.0341704015113,1699.710460186055,0.007346796365566011
1024,14,4,Mitotic_Spindle,25,-960.2559578874585,1317.717139566367,0.14706063956156012
1024,14,4,Unfolded_Protein_Response,25,-1284.9447902420868,1298.0587419914234,-2.9568523030951237
1024,14,4,mTOR_Signaling,25,-9.866742681107661,658.8681961129213,-0.3657841252270366
1024,14,4,Interferon_Alpha,25,-1487.6824659186034,1514.9804319381042,-4.6008716811837145
1024,14,4,Angiogenesis,25,137.36293144118122,1103.3660170353758,0.5350579651240233
1024,14,4,Apoptosis,25,-662.9019895075818,952.8760337476816,-1.0680317306028635
1024,14,4,TNF_Signaling,25,-1008.4453012851953,1449.8939045687187,-1.2161449871031973
1024,14,4,ECM_Organization,25,-145.14273876029515,926.8668483495893,0.5375307146169905
1024,14,5,tls,20,568.208924418531,840.6726807781139,-0.3594785792055033
1024,14,5,tgfb,20,-643.071989227913,751.1781792668487,-2.0773472782017453
1024,14,5,emt,20,1158.5696787338154,1195.7204365942348,-0.5866298782917456
1024,14,5,hypoxia,20,759.133540832492,913.233068680804,-0.9110038107214646
1024,14,5,mhc,20,104.04876836234999,214.68227441036706,-491.2596339414788
1024,14,5,icp,20,-179.8825505165875,1574.9305658081091,-0.061936105093693294
1024,14,5,ifng,20,-376.58822245491797,1225.8824014717934,0.07739954393010662
1024,14,5,toxic,20,-154.0049896613495,1435.0122597906152,-0.355053323771676
1024,14,5,Glycolysis,20,-592.9101338778753,652.972908081577,-2.0133881272823393
1024,14,5,Inflammatory_Response,20,420.3819227175347,750.15501167161,0.35223198743888107
1024,14,5,IL6_JAK_STAT3,20,-834.8056261589506,854.1992965186004,-2.215482602895686
1024,14,5,P53_Pathway,20,-1320.5943915166172,1336.6363667927096,-4.789414556959827
1024,14,5,DNA_Damage_Response,20,-1249.1574857122948,1339.7232199628386,-1.5677668220222034
1024,14,5,Complement,20,-587.6276459569947,1125.401331431711,-0.4252729519255607
1024,14,5,Coagulation,20,190.96706250236002,446.23494694021554,-0.11415364992314658
1024,14,5,Oxidative_Phosphorylation,20,-317.69072621383424,572.1807658527254,-0.15025423806057603
1024,14,5,Reactive_Oxygen_Species,20,-730.9650831095951,730.9650831095951,-3.3664112002383
1024,14,5,Wound_Healing,20,190.83807490801468,687.7542146216774,0.4997328518494778
1024,14,5,Fibrosis,20,748.4871829589392,1135.5473623245477,0.5634730348849057
1024,14,5,MYC_Targets,20,-760.0795714521803,781.2221870155132,-2.773271744389704
1024,14,5,E2F_Targets,20,-1634.808141557401,1634.808141557401,-2.8572971010273758
1024,14,5,G2M_Checkpoint,20,-2608.4108634013096,2608.4108634013096,-4.054237299319263
1024,14,5,Mitotic_Spindle,20,-2130.0289317435136,2145.3316276587498,-3.2928859173043774
1024,14,5,Unfolded_Protein_Response,20,-957.8853739638513,957.8853739638513,-2.333815806167507
1024,14,5,mTOR_Signaling,20,-541.8151094436572,571.3950572327319,-0.7525297632605772
1024,14,5,Interferon_Alpha,20,-1545.8152886348246,1545.8152886348246,-18.097685772762876
1024,14,5,Angiogenesis,20,1189.08043634233,1189.08043634233,-0.13230281165446
1024,14,5,Apoptosis,20,-574.406159339244,740.4816099312808,-1.0616833652102864
1024,14,5,TNF_Signaling,20,-840.4184876559284,949.2044575588391,-1.1646826057789346
1024,14,5,ECM_Organization,20,1031.1214422353407,1149.0660125280117,0.5238106617878359
1024,14,6,tls,25,690.4999744603927,840.781908045303,-1.2640318082048614
1024,14,6,tgfb,25,-79.57300593759106,624.8084999680987,0.019050494685521224
1024,14,6,emt,25,1203.2830596419042,1302.9326828046908,-0.9712445910349881
1024,14,6,hypoxia,25,498.6872849008872,819.5136943571214,0.04138499463200873
1024,14,6,mhc,25,224.884705777759,235.9909305567586,-1462.0438086938152
1024,14,6,icp,25,-1053.6629030540275,1333.139495086145,-0.7217700609092901
1024,14,6,ifng,25,-1655.354423562811,1828.4096749906196,-2.4126078991475364
1024,14,6,toxic,25,73.13337224823088,1213.2122967901637,0.05381285207412756
1024,14,6,Glycolysis,25,-643.6347632332477,688.3980206780964,-1.337428084918857
1024,14,6,Inflammatory_Response,25,179.35780411675208,955.699381478476,0.1621993554134139
1024,14,6,IL6_JAK_STAT3,25,-1151.1936053478266,1151.1936053478266,-4.729608592734524
1024,14,6,P53_Pathway,25,-898.0291221590901,1102.6693141977362,-1.4682342749776334
1024,14,6,DNA_Damage_Response,25,-1217.5856651305771,1360.0977893166796,-1.714643940781016
1024,14,6,Complement,25,-2307.1921565061925,2366.061394075881,-5.816225625623638
1024,14,6,Coagulation,25,63.4924902807907,515.8607521948813,-0.2451800003544693
1024,14,6,Oxidative_Phosphorylation,25,-5.762320362978062,394.0293423022403,-0.30815372493017845
1024,14,6,Reactive_Oxygen_Species,25,-891.6948628425866,963.9116804435486,-2.721487321061841
1024,14,6,Wound_Healing,25,379.4099942901376,791.4837358805883,0.3422863939236933
1024,14,6,Fibrosis,25,639.2080976363768,1115.946870838557,0.4512695803771768
1024,14,6,MYC_Targets,25,-356.20975725713566,614.0084342556852,-1.5140330905287205
1024,14,6,E2F_Targets,25,-806.229824255548,996.2661401143225,-1.0490080189825095
1024,14,6,G2M_Checkpoint,25,-1062.0323582191213,1566.2607055673125,0.16684437476378067
1024,14,6,Mitotic_Spindle,25,-860.8227312489241,1281.7598169478,0.2918475624781016
1024,14,6,Unfolded_Protein_Response,25,-465.0072011554644,774.6440106815736,-1.477881622529309
1024,14,6,mTOR_Signaling,25,-87.63129973183571,663.233137692042,-0.3667243792281183
1024,14,6,Interferon_Alpha,25,-2494.066871112146,2494.066871112146,-47.28700964098766
1024,14,6,Angiogenesis,25,325.85406213467013,1359.6731931331408,0.39108257732461793
1024,14,6,Apoptosis,25,-214.24306198068297,666.8017640577273,-0.6710692190501331
1024,14,6,TNF_Signaling,25,-1257.80274169231,1431.4377054175775,-3.321858303383671
1024,14,6,ECM_Organization,25,851.4967011699546,1246.2015081390712,0.42167112096574155
1024,14,7,tls,25,165.01437665752331,1214.5629806520533,-0.1173052676132853
1024,14,7,tgfb,25,-586.8194761389476,995.8720899926623,-0.5415071946953609
1024,14,7,emt,25,595.7556797419729,966.2210627267038,0.20034527542025127
1024,14,7,hypoxia,25,15.24719591046758,961.4473849219959,-0.29246404759794253
1024,14,7,mhc,25,133.48080568945815,195.26254403213045,-2655.864684474213
1024,14,7,icp,25,-1655.4696517942439,2140.622297454863,-0.8658287680045125
1024,14,7,ifng,25,-1908.45749802264,1997.3000396428063,-1.584081852564684
1024,14,7,toxic,25,-148.95245708339436,1441.5402829517982,0.22066496990037965
1024,14,7,Glycolysis,25,-696.5430707442425,799.1583064926604,-3.1353944095777866
1024,14,7,Inflammatory_Response,25,-1356.416677657433,1689.2768616252338,-0.5729896849710727
1024,14,7,IL6_JAK_STAT3,25,-1526.1778708268694,1526.1778708268694,-4.187002279998004
1024,14,7,P53_Pathway,25,-1250.1426186173746,1297.3793371070005,-2.4488718468578887
1024,14,7,DNA_Damage_Response,25,-1524.9242127313832,1531.8827445796521,-3.399814704065885
1024,14,7,Complement,25,-2611.623633194019,2693.3596014761133,-10.09528788458004
1024,14,7,Coagulation,25,-31.301774992134643,692.248357685025,0.06923747452575069
1024,14,7,Oxidative_Phosphorylation,25,-615.0236728391868,718.4244983225732,-0.5419182039733372
1024,14,7,Reactive_Oxygen_Species,25,-1560.9844163234648,1560.9844163234648,-14.038094173542149
1024,14,7,Wound_Healing,25,36.64994125593934,754.5378623633738,0.51655950106629
1024,14,7,Fibrosis,25,459.2101629928396,1083.4192758514273,0.5843385488628594
1024,14,7,MYC_Targets,25,-1094.7239234406159,1120.2024576336846,-4.477372309634729
1024,14,7,E2F_Targets,25,-1945.4135784009572,1945.4135784009572,-3.205950711602914
1024,14,7,G2M_Checkpoint,25,-1805.891425187029,2026.6287496390637,-1.852246524272433
1024,14,7,Mitotic_Spindle,25,-1421.723903035251,1633.7409736697748,-1.1335108572718497
1024,14,7,Unfolded_Protein_Response,25,-984.9710226921932,1012.6974660295809,-2.8164885446873478
1024,14,7,mTOR_Signaling,25,-693.0496869258541,753.496696661726,-1.2972481298043372
1024,14,7,Interferon_Alpha,25,-2895.0706595220695,2895.0706595220695,-29.6529919835059
1024,14,7,Angiogenesis,25,768.3848010929738,1391.9949236610569,0.35350779908941476
1024,14,7,Apoptosis,25,-549.2781724188221,892.9557127556187,-0.605938910079306
1024,14,7,TNF_Signaling,25,-2018.6571049154218,2023.2318728235132,-3.3862279863726954
1024,14,7,ECM_Organization,25,744.6693407135899,1370.8725211490432,0.4595277410426938
1024,14,8,tls,18,722.768464872433,827.4932764737459,-0.28314323452997514
1024,14,8,tgfb,18,-248.33354689650378,1102.4230904653773,0.023568158981899234
1024,14,8,emt,18,53.85898749382404,737.6398988905866,0.04896688935249571
1024,14,8,hypoxia,18,696.4226003181292,867.8139647893508,-0.5811930350766443
1024,14,8,mhc,18,-308.66859749356377,408.38076634704026,-8161.805548979803
1024,14,8,icp,18,-1374.3450812015008,1928.6639582388898,-0.4429036368392867
1024,14,8,ifng,18,-274.4725398351306,1584.6676348208728,0.07623644296596421
1024,14,8,toxic,18,-228.6620137797602,1254.0932306387965,-0.10806883042242155
1024,14,8,Glycolysis,18,-652.3810629565984,704.7203781260198,-1.1061285818842852
1024,14,8,Inflammatory_Response,18,-131.4017196520469,1196.3353311540277,-0.6180871148059479
1024,14,8,IL6_JAK_STAT3,18,-1017.7588808573078,1184.000382210644,-0.03176534039453194
1024,14,8,P53_Pathway,18,-955.6412789719024,1154.2856647530914,-0.6815264199329942
1024,14,8,DNA_Damage_Response,18,-1150.1000503812793,1234.589170244798,-1.670759097782931
1024,14,8,Complement,18,-2826.0531472562125,2826.0531472562125,-9.414409913989711
1024,14,8,Coagulation,18,369.2680626722978,443.8168977608065,-0.43526678539028585
1024,14,8,Oxidative_Phosphorylation,18,-595.7918470028891,876.420944822296,0.28106553699236725
1024,14,8,Reactive_Oxygen_Species,18,-911.5167594084674,911.5167594084674,-2.4532565449803236
1024,14,8,Wound_Healing,18,-162.8870120134296,545.222063113371,0.584108014154074
1024,14,8,Fibrosis,18,-288.5543207808086,757.1845689702571,0.5704435001604636
1024,14,8,MYC_Targets,18,-1263.0003957284437,1338.1526176043715,-1.0416439484790283
1024,14,8,E2F_Targets,18,-1939.1664607920595,1970.4080990622767,-2.726379431502988
1024,14,8,G2M_Checkpoint,18,-2469.3787036441886,2542.844645341048,-4.468885299119419
1024,14,8,Mitotic_Spindle,18,-1835.6230200737841,1885.9006233673504,-3.1466627336419943
1024,14,8,Unfolded_Protein_Response,18,-1176.9542900931642,1234.5724015365524,-4.14313333753814
1024,14,8,mTOR_Signaling,18,-630.6379231285396,750.2513035008768,-1.538816260009706
1024,14,8,Interferon_Alpha,18,-2597.1418079849805,2597.1418079849805,-8.614584508972543
1024,14,8,Angiogenesis,18,672.0211862546154,917.0526712045713,-0.5143171352369598
1024,14,8,Apoptosis,18,-628.9236809964208,778.0061801577903,-0.6220228060188495
1024,14,8,TNF_Signaling,18,-1400.1624079336373,1470.8873121065053,-1.1091093799146354
1024,14,8,ECM_Organization,18,-130.47673769979798,771.4669101080468,0.6871398819256047
1024,14,9,tls,14,200.26713550049797,607.6405871521953,0.8188597801940731
1024,14,9,tgfb,14,82.8056478127335,970.647609722823,0.5497489378830775
1024,14,9,emt,14,882.2061438874649,1014.6074539563813,0.11523579987661114
1024,14,9,hypoxia,14,615.856027634678,1104.6320438309253,0.5532338423616896
1024,14,9,mhc,14,770.9603065258465,1253.780693120163,0.5431212863677246
1024,14,9,icp,14,-897.9893600856768,1272.1064932621416,-0.6537322958395495
1024,14,9,ifng,14,-60.595564602752056,1114.9815795988509,0.09347907219573048
1024,14,9,toxic,14,-1032.0366025024275,1428.6208406368046,0.10045983459627505
1024,14,9,Glycolysis,14,-207.40507708416678,697.6665970351821,0.6816686517976085
1024,14,9,Inflammatory_Response,14,-230.23137198140054,798.777646154978,0.21245068315048432
1024,14,9,IL6_JAK_STAT3,14,-554.192293628937,1126.2116236468692,0.6831927048905928
1024,14,9,P53_Pathway,14,-687.7653700413786,971.473507405292,0.5962355689974836
1024,14,9,DNA_Damage_Response,14,-674.9564999090359,924.1748719029162,0.48168807973765615
1024,14,9,Complement,14,-1252.8110821961527,1515.198755939637,-0.06755416885841958
1024,14,9,Coagulation,14,-247.79759981899892,743.5155377599082,-0.3648118603166197
1024,14,9,Oxidative_Phosphorylation,14,205.8205681011734,1008.1849567427265,0.8016690235212975
1024,14,9,Reactive_Oxygen_Species,14,-473.9059240876646,729.1484468418673,0.419391806906643
1024,14,9,Wound_Healing,14,12.543146100865654,542.4377421601442,0.6704729938500322
1024,14,9,Fibrosis,14,524.5639404596469,853.1047885526257,0.5080263761386432
1024,14,9,MYC_Targets,14,-316.1444084721023,1225.4678849532163,0.8487940175099258
1024,14,9,E2F_Targets,14,-1121.054212371592,1375.690321635667,0.3914206846231725
1024,14,9,G2M_Checkpoint,14,-1678.2061304585452,2094.389011235379,0.06974490746303541
1024,14,9,Mitotic_Spindle,14,-1528.6113624688055,1830.7219412045342,-0.0786860291429412
1024,14,9,Unfolded_Protein_Response,14,-337.66541010103936,1310.304365655809,0.6809922878351692
1024,14,9,mTOR_Signaling,14,-158.71409134463283,531.8431294771735,0.8235965805459035
1024,14,9,Interferon_Alpha,14,-707.4557324414187,1036.5099198406008,-0.3141999347418254
1024,14,9,Angiogenesis,14,902.2847109283032,1292.094434179564,-1.5360703049502087
1024,14,9,Apoptosis,14,-353.131945363476,758.8170956720862,0.6819169648054637
1024,14,9,TNF_Signaling,14,-841.080520826514,1235.1115680838082,0.5196878574316992
1024,14,9,ECM_Organization,14,750.3955511867172,958.4086045461961,0.7381024843587161
1024,14,10,tls,18,-393.70481940916716,695.2810307914214,0.7340339716266349
1024,14,10,tgfb,18,251.03888244196457,1095.7783400746812,0.545812200578291
1024,14,10,emt,18,286.9041652827643,946.1796152918185,0.2299947887656364
1024,14,10,hypoxia,18,151.2533338136657,1773.5684507731712,0.01462987119787662
1024,14,10,mhc,18,827.8074602047884,1698.6264710744317,0.12576697432986605
